Date,TSLA,BND,SPY
2015-01-02 00:00:00-05:00,,,
2015-01-05 00:00:00-05:00,-4.204102817052724,0.2903079776093609,-1.805997950122773
2015-01-06 00:00:00-05:00,0.5664237314159992,0.28957684608452716,-0.9419013689502598
2015-01-07 00:00:00-05:00,-0.1561930627232755,0.060170865270881,1.2461249556599663
2015-01-08 00:00:00-05:00,-0.15643062581811584,-0.15631304042308392,1.7744809375949133
2015-01-09 00:00:00-05:00,-1.8801629106854012,0.168580442514199,-0.8013293973687441
2015-01-12 00:00:00-05:00,-2.1532914950603166,0.13217415929891452,-0.7833650755291854
2015-01-13 00:00:00-05:00,1.0088497728839352,0.09611658932695555,-0.28129005463998213
2015-01-14 00:00:00-05:00,-5.659733676235856,0.22790361881619425,-0.6036850760189449
2015-01-15 00:00:00-05:00,-0.42555285977208257,0.4426572562093778,-0.9160718289633829
2015-01-16 00:00:00-05:00,0.6254228739435819,-0.2978941290761594,1.311410497465726
2015-01-20 00:00:00-05:00,-0.590461088227523,-0.10744039189877208,0.2132853697780046
2015-01-21 00:00:00-05:00,2.4175518017267583,-0.19137761177505652,0.5047981237190635
2015-01-22 00:00:00-05:00,2.569055090301542,0.02392658718026741,1.4871036844666508
2015-01-23 00:00:00-05:00,-0.16366947705445112,0.32351548517017825,-0.5483047582785727
2015-01-26 00:00:00-05:00,2.613147671721605,-0.11942214867775025,0.23417954245585904
2015-01-27 00:00:00-05:00,-0.27596300325537504,0.05980475454165912,-1.319028742254813
2015-01-28 00:00:00-05:00,-3.2090528775309157,0.3584613272805681,-1.2824457667371725
2015-01-29 00:00:00-05:00,2.924214605280495,-0.10714541396131816,0.9243332469410115
2015-01-30 00:00:00-05:00,-0.7797333058199185,0.5483436444266188,-1.2574396807299104
2015-02-02 00:00:00-05:00,3.60511389604945,-0.11875268393061189,1.238350063216953
2015-02-03 00:00:00-05:00,3.5175838502893297,-0.30928209085338,1.4461718702756032
2015-02-04 00:00:00-05:00,0.08701251992371262,0.03582320228867619,-0.3808011505739062
2015-02-05 00:00:00-05:00,1.1164535201252157,-0.21465308526018578,1.0094689712154103
2015-02-06 00:00:00-05:00,-1.6426056915829212,-0.6454016734583901,-0.27650086771729976
2015-02-09 00:00:00-05:00,0.055203945936987964,-0.03615249486736971,-0.44756254066625756
2015-02-10 00:00:00-05:00,-0.5471765552931385,-0.18052087245807868,1.0653261305334505
2015-02-11 00:00:00-05:00,-1.6135698387415576,0.0,0.0579882628254591
2015-02-12 00:00:00-05:00,-4.661658846022321,0.04833359302602869,0.9616705652748303
2015-02-13 00:00:00-05:00,0.43868642269189184,-0.22899336925266134,0.41166847309883625
2015-02-17 00:00:00-05:00,0.28462803614237586,-0.39855001069641904,0.1573069168548713
2015-02-18 00:00:00-05:00,0.05383231478952588,0.27889113482812977,0.009521709497661845
2015-02-19 00:00:00-05:00,3.5459277020091884,-0.08458880413871883,-0.07137525317379989
2015-02-20 00:00:00-05:00,2.5506564298148016,0.024131724225839868,0.6000366676367275
2015-02-23 00:00:00-05:00,-4.500019733692017,0.20568746282572103,-0.014158065576241885
2015-02-24 00:00:00-05:00,-1.5578320500655551,0.4105754344689405,0.2840497871222869
2015-02-25 00:00:00-05:00,-0.1714777553045277,0.09617374951917945,-0.08500758239378126
2015-02-26 00:00:00-05:00,1.6833573717678796,-0.2763687393736891,-0.11809234211881403
2015-02-27 00:00:00-05:00,-1.8582011651636199,0.08440100098063841,-0.34063460214144303
2015-03-02 00:00:00-05:00,-2.955644716492234,-0.32323341392952454,0.6313694877716935
2015-03-03 00:00:00-05:00,1.1300918070464405,-0.12095902641332534,-0.4104121183201248
2015-03-04 00:00:00-05:00,1.4431779204036044,0.0,-0.4215795974409686
2015-03-05 00:00:00-05:00,-0.8940979178158281,0.06052705572241468,0.10941519895912855
2015-03-06 00:00:00-05:00,-3.364400833280279,-0.5810742743009079,-1.4064656623325567
2015-03-09 00:00:00-04:00,-1.5473474370690798,0.12175257306461518,0.414458941679019
2015-03-10 00:00:00-04:00,-0.293379260386295,0.3892054154458702,-1.6221702960971252
2015-03-11 00:00:00-04:00,1.7969786081706296,0.10907758941998136,-0.23416808282903379
2015-03-12 00:00:00-04:00,-1.3781390917263936,0.07253645341933623,1.271399676919871
2015-03-13 00:00:00-04:00,-1.2508496633278132,-0.09667937892735567,-0.6132511740407964
2015-03-16 00:00:00-04:00,3.7205883869277256,0.19361650461438007,1.3360688510421825
2015-03-17 00:00:00-04:00,-0.49565722460900297,0.08458959021278023,-0.29724960641860365
2015-03-18 00:00:00-04:00,3.0709164308927006,0.6156567084926623,1.2021545227006714
2015-03-19 00:00:00-04:00,-2.5210528438961433,-0.29998517256147883,-0.45614153658993795
2015-03-20 00:00:00-04:00,1.2420115455768377,0.26483104263299584,0.8826744973783995
2015-03-23 00:00:00-04:00,0.7825204316233458,0.04792321793967158,-0.19484155837935502
2015-03-24 00:00:00-04:00,1.0469325694766773,0.16801996998088153,-0.5619067294204916
2015-03-25 00:00:00-04:00,-3.6783689389238594,-0.1557132825087959,-1.46541025181256
2015-03-26 00:00:00-04:00,-2.0020535165919506,-0.3239113259661863,-0.2381160081957434
2015-03-27 00:00:00-04:00,-2.8412417028683246,0.09631090121446917,0.22898144648220153
2015-03-30 00:00:00-04:00,3.0108169094502424,0.12023931296265555,1.2199788668456613
2015-03-31 00:00:00-04:00,-0.9445338842494988,0.10806376571046439,-0.8739326093142097
2015-04-01 00:00:00-04:00,-0.6251070401743553,0.397852585990921,-0.35367597529052386
2015-04-02 00:00:00-04:00,1.8177920738268627,-0.13166953266631198,0.3597770653542387
2015-04-06 00:00:00-04:00,6.335084074758979,0.08392324747561464,0.6733140179041364
2015-04-07 00:00:00-04:00,0.07385693434276419,0.0598940052992214,-0.2646271893575025
2015-04-08 00:00:00-04:00,2.174665976455148,-0.07184625876400785,0.33769267207521825
2015-04-09 00:00:00-04:00,1.1653015949509848,-0.21561765501834085,0.44235721056578026
2015-04-10 00:00:00-04:00,0.38555516327911654,-0.04806517037241331,0.5456825107452268
2015-04-13 00:00:00-04:00,-0.5310595640134919,0.024044142044044037,-0.45225580664339793
2015-04-14 00:00:00-04:00,-1.1059221524362783,0.18015424086095244,0.19128675968074216
2015-04-15 00:00:00-04:00,0.17834849910411954,0.09594881308787606,0.44870251827178187
2015-04-16 00:00:00-04:00,-0.5437155028403029,-0.024010163880139324,-0.028491079233339267
2015-04-17 00:00:00-04:00,0.04354513000803806,0.16771209084158745,-1.150353556166761
2015-04-20 00:00:00-04:00,-0.7350472676152187,-0.10763756433268545,0.9136639684169445
2015-04-21 00:00:00-04:00,2.016856020521529,-0.11971630770677422,-0.11910812021865835
2015-04-22 00:00:00-04:00,4.789641514821552,-0.37162627874400833,0.49139031591507454
2015-04-23 00:00:00-04:00,-0.38279091473925053,0.19254578653351562,0.25164467049574313
2015-04-24 00:00:00-04:00,-0.07776197845633659,0.1561034821886853,0.2320352729845876
2015-04-27 00:00:00-04:00,6.006504265665558,-0.07190520492920127,-0.4157790269589068
2015-04-28 00:00:00-04:00,-0.46211294720007734,-0.3119827618284776,0.31786980635595263
2015-04-29 00:00:00-04:00,0.854744301337429,-0.31299098920746227,-0.4114603886528956
2015-04-30 00:00:00-04:00,-2.7532837607318394,0.10870261840274509,-1.002018290115514
2015-05-01 00:00:00-04:00,-0.008840630703377261,-0.3034011063602349,1.0841228746697684
2015-05-04 00:00:00-04:00,1.9820332628235349,-0.1454206484644338,0.28470193790370857
2015-05-05 00:00:00-04:00,1.0585201507501196,-0.15782723649548913,-1.1451391136505062
2015-05-06 00:00:00-04:00,-1.081772507834955,-0.27958183132296144,-0.41170928461395917
2015-05-07 00:00:00-04:00,2.7643952080381284,0.20724276833372635,0.39897562105404294
2015-05-08 00:00:00-04:00,-0.0802367109835278,0.2676399652203676,1.3166096008462524
2015-05-11 00:00:00-04:00,1.2171892568897835,-0.5216799870943589,-0.47726209134791864
2015-05-12 00:00:00-04:00,2.1921607801995036,-0.12209200363737516,-0.2990927235469676
2015-05-13 00:00:00-04:00,-0.6374116918974937,-0.04876103493377526,0.018996795768688735
2015-05-14 00:00:00-04:00,0.37831669775971744,0.1954813469206229,1.0427513974747837
2015-05-15 00:00:00-04:00,1.9418271142708665,0.40242547727638023,0.10842393576893095
2015-05-18 00:00:00-04:00,-0.03617094762363715,-0.36439833408372646,0.3106702554721119
